"","cra","cra.error","phi_m","sig_m"
"40",4008,20,0.607172790819751,0.00151169623010021
"41",3067,20,0.682631514879798,0.00169956806891522
"42",3825,20,0.621163568407926,0.00154652948688641
"43",3885,20,0.616541263871117,0.00153502119723918
"44",3607,20,0.638251558501359,0.00158907396614306
"45",5406,20,0.510189026201478,0.00127023285497691
"46",3168,20,0.674102427179672,0.0016783329445529
"47",4383,20,0.579479901224867,0.0014427484158468
"48",5668,20,0.493817410966923,0.00122947195560046
"49",4388,20,0.579119326349301,0.00144185068181078
"50",4506,20,0.570674583306085,0.00142082555285967
"51",4115,20,0.599138841098067,0.00149169386554977
"52",4484,20,0.572239633539778,0.00142472210516564
"53",3711,20,0.630041633838186,0.00156863347152542
"54",3936,20,0.612639359152551,0.00152530650853368
"55",4165,20,0.595421188375454,0.00148243791454115
"56",2904,20,0.696624482264776,0.00173440677770391
"57",3817,20,0.621782488340214,0.00154807043032544
"58",4237,20,0.59010825742444,0.0014692101516854
"59",3496,20,0.647132133607993,0.00161118419919829
"60",4800,20,0.550166033382651,0.00136976480364161
"61",4787,20,0.55105710132905,0.00137198332211888
"62",3060,20,0.683226622956472,0.00170104972726621
"63",4510,20,0.570390488933207,0.00142011823461523
"64",4515,20,0.570035569842595,0.00141923458195592
"65",5046,20,0.533573288447368,0.00132845335104536
"66",4522,20,0.56953905410359,0.00141799839189242
"67",3552,20,0.642636506114097,0.00159999130116792
"68",4946,20,0.540257070920038,0.00134509416387411
"69",3392,20,0.655564760562619,0.0016321791623618
"70",4696,20,0.557335117842661,0.00138761388732145
"71",4170,20,0.595050694212578,0.00148151548415929
"72",4392,20,0.578831027997397,0.00144113289679422
"73",3702,20,0.630747914477292,0.00157039191952519
"74",5329,20,0.51510293611199,0.00128246716323164
"75",3707,20,0.630355438654929,0.00156941476074923
"76",2908,20,0.696277687258989,0.00173354335182121
"77",2949,20,0.692732977087849,0.0017247179810478
"78",5327,20,0.515231198794622,0.00128278650266307
"79",4522,20,0.56953905410359,0.00141799839189242
"80",4444,20,0.575096183886467,0.00143183414387269
"81",3857,20,0.618694043255028,0.00154038103636257
"82",3841,20,0.619927576141779,0.00154345220002933
"83",3318,20,0.661631724999091,0.00164728426490499
"84",4053,20,0.603780983441574,0.00150325154597678
"85",5856,20,0.482394563044609,0.0012010321499928
"86",3435,20,0.652064950819823,0.00162346558152576
"87",3821,20,0.6214729513269,0.00154729976677928
"88",2950,20,0.692646746556176,0.00172450329031788
"89",5016,20,0.535569694036543,0.001333423861662
"90",4903,20,0.543156777395662,0.00135231364968421
"91",4385,20,0.579335644342061,0.00144238925517754
"92",5300,20,0.516965874179481,0.00128710537577364
"93",4009,20,0.607097210712695,0.00151150805605053
"94",4681,20,0.558376800521151,0.00139020739579522
"95",3547,20,0.643036628451037,0.00160098749769958
"96",4526,20,0.569255525022152,0.00141729248107096
"97",4162,20,0.595643595590092,0.00148299164842547
"98",5582,20,0.49913254107201,0.00124270519375578
"99",4697,20,0.557265741466595,0.00138744115888608
"100",5351,20,0.513694152233195,0.00127895967193625
"101",3074,20,0.682036925157666,0.00169808770112702
"102",3985,20,0.608913732618037,0.00151603070488743
"103",3594,20,0.639285292812477,0.00159164768532921
"104",6040,20,0.471470653757058,0.00117383456680458
"105",3486,20,0.647938227342404,0.00161319115484228
"106",5342,20,0.514270006612745,0.00128039339378251
"107",4156,20,0.596088659277181,0.00148409973677874
"108",3747,20,0.627224411015938,0.00156161934773046
"109",4681,20,0.558376800521151,0.00139020739579522
"110",3311,20,0.662208525768976,0.00164872034300753
"111",3871,20,0.617616715591463,0.00153769878150495
"112",3478,20,0.648583825223847,0.00161479851916805
"113",3088,20,0.680849298971418,0.00169513083274348
"114",3857,20,0.618694043255028,0.00154038103636257
"115",5462,20,0.506644742593603,0.00126140854623081
"116",3388,20,0.655891277682287,0.00163299210178585
"117",4489,20,0.571883563839653,0.00142383558779946
"118",3632,20,0.636268303749788,0.00158413619755954
"119",3671,20,0.633186724709358,0.00157646389819335
"120",4114,20,0.59921343043393,0.00149187957284683
"121",4634,20,0.561653363919513,0.00139836515354043
"122",3989,20,0.60861060195467,0.00151527599142206
"123",4160,20,0.59579191321771,0.00148336091925236
"124",5044,20,0.533706150321295,0.0013287841412207
"125",4133,20,0.597797819631714,0.00148835508435631
"126",4510,20,0.570390488933207,0.00142011823461523
"127",4514,20,0.570106535988764,0.00141941126848939
"128",3272,20,0.665431347464015,0.00165674429842902
"129",5322,20,0.515551995246994,0.00128358519917091
"130",5288,20,0.517738714510322,0.00128902953942567
"131",4175,20,0.594680430585544,0.00148059362774939
"132",2998,20,0.688520279483272,0.00171422950201238
"133",5758,20,0.488315664905377,0.00121577409412518
"134",4004,20,0.607475205352572,0.00151244916059398
"135",3576,20,0.640719381851667,0.00159521817963816
"136",4524,20,0.569397271915101,0.00141764539254351
"137",4655,20,0.560186998042237,0.00139471429862377
"138",5399,20,0.510633801462369,0.00127134022522686
"139",4091,20,0.600931550420381,0.00149615722748757
"140",4914,20,0.542413513898943,0.00135046312435938
"141",3991,20,0.608459093217102,0.00151489877559343
"142",3715,20,0.629727985240389,0.00156785257124459
"143",3989,20,0.60861060195467,0.00151527599142206
"144",3140,20,0.676456193087837,0.00168419318582805
"145",3095,20,0.680256261605482,0.00169365432990286
"146",3889,20,0.616234336054746,0.00153425702988857
"147",3434,20,0.652146129151598,0.00162366769364272
"148",3387,20,0.655972932369724,0.00163319539989972
"149",4716,20,0.555949229914519,0.00138416340075817
"150",3788,20,0.624031247153301,0.00155366923230001
"151",5721,20,0.490570034808094,0.00122138686619717
"152",3218,20,0.669919625879174,0.00166791889923857
"153",4500,20,0.571100990197815,0.00142188719083235
"154",3138,20,0.676624633374091,0.00168461255663909
"155",3311,20,0.662208525768976,0.00164872034300753
"156",3463,20,0.649796055558264,0.00161781664523407
"157",3757,20,0.626444087141757,0.00155967655207707
"158",3688,20,0.631848147291347,0.00157313120202003
"159",5165,20,0.525727249681652,0.00130891883401382
"160",3678,20,0.632635202679542,0.00157509075732489
"161",4157,20,0.59601445890891,0.00148391499790591
"162",3891,20,0.6160809294496,0.00153387508888236
"163",4124,20,0.598467954752045,0.00149002353977853
"164",4843,20,0.54722890716779,0.00136245215278922
"165",3173,20,0.673682974497559,0.00167728862068358
"166",5179,20,0.524811804453519,0.0013066396226902
"167",3918,20,0.61401367418813,0.00152872818172073
"168",3076,20,0.681867137524697,0.00169766497578662
"169",4085,20,0.6013805652566,0.00149727515313482
"170",4435,20,0.575740870330169,0.00143343923896469
"171",5314,20,0.516065685073987,0.00128486414807416
"172",2897,20,0.697231789203831,0.00173591880792688
"173",4462,20,0.573808975855694,0.0014286293435969
"174",4033,20,0.6052861078867,0.00150699889925731
"175",3505,20,0.646407506722322,0.00160938007400055
"176",3741,20,0.62769307182429,0.00156278618654124
"177",4778,20,0.551674839809823,0.0013735213240628
"178",3110,20,0.678987206078841,0.00169049472445871
"179",3029,20,0.685868344063496,0.00170762689919954
"180",4100,20,0.600258656686215,0.00149448190386211
"181",5034,20,0.534370956102754,0.00133043932802877
"182",3720,20,0.629336144057566,0.00156687699254965
"183",4758,20,0.553050072402319,0.00137694528171871
"184",5053,20,0.533108532299432,0.00132729623378422
"185",4482,20,0.572382123487633,0.00142507686664417
"186",4916,20,0.542278484396554,0.00135012693737471
"187",4133,20,0.597797819631714,0.00148835508435631
"188",5470,20,0.50614043033705,0.00126015294494473
"189",5041,20,0.533905505165639,0.00132928048093026
"190",4009,20,0.607097210712695,0.00151150805605053
"191",4389,20,0.579047238302298,0.0014416712020473
"192",4980,20,0.537975243212316,0.00133941302928499
"193",3623,20,0.636981564525077,0.00158591202421281
"194",4178,20,0.594458383006849,0.00148004078926142
"195",3366,20,0.65769003099537,0.00163747051162796
"196",4021,20,0.606190982926304,0.00150925179366689
"197",4470,20,0.573237808575909,0.0014272072913629
"198",3427,20,0.652714660519063,0.00162508318316709
"199",5241,20,0.520776813013511,0.00129659358399978
"200",5351,20,0.513694152233195,0.00127895967193625
"201",4949,20,0.54005534446613,0.0013445919194974
"202",3103,20,0.679579137100905,0.00169196847280196
"203",5030,20,0.534637110228047,0.00133110197990302
"204",2866,20,0.699927661806186,0.00174263080245534
"205",3033,20,0.685526903700138,0.00170677680493001
"206",5596,20,0.498263405026262,0.00124054127978654
"207",4517,20,0.569893664050486,0.00141888127486739
"208",4998,20,0.536771121062279,0.00133641509040776
"209",3397,20,0.655156842735848,0.00163116355716631
"210",2949,20,0.692732977087849,0.0017247179810478
"211",5360,20,0.513118942667191,0.00127752755550153
"212",3462,20,0.649876951425643,0.00161801805409098
"213",2992,20,0.689034740440279,0.00171551037082106
"214",2942,20,0.693336891470143,0.00172622156472088
"215",3429,20,0.652552172429159,0.00162467863171706
"216",3484,20,0.648099566541606,0.00161359284586482
"217",4110,20,0.599511880648374,0.00149262263325874
"218",4903,20,0.543156777395662,0.00135231364968421
"219",3869,20,0.617770504613475,0.00153808167462586
"220",4958,20,0.539450616927461,0.0013430863112846
"221",4770,20,0.552224522006052,0.00137488988424263
"222",3517,20,0.645442599564808,0.0016069777158342
"223",4095,20,0.600632393463066,0.00149541240747682
"224",3032,20,0.685612247852372,0.00170698928881457
"225",5292,20,0.517480972778491,0.00128838783213865
"226",2907,20,0.696364369821872,0.00173375916798674
"227",4086,20,0.601305706158513,0.0014970887742027
"228",4483,20,0.572310874079187,0.00142489947486415
"229",4774,20,0.55194961247993,0.00137420543378546
"230",3817,20,0.621782488340214,0.00154807043032544
"231",4287,20,0.586446639416451,0.00146009371197921
"232",4720,20,0.555672466146788,0.00138347433374029
"233",3343,20,0.659575820481638,0.00164216561802972
"234",4091,20,0.600931550420381,0.00149615722748757
"235",6032,20,0.471940421463891,0.00117500416149357
"236",4494,20,0.571527715699909,0.00142294962205878
"237",4470,20,0.573237808575909,0.0014272072913629
"238",3009,20,0.687578098492832,0.0017118837258629
"239",3041,20,0.684844532818397,0.0017050778857672
"240",3008,20,0.687663698007006,0.00171209684552971
"241",3267,20,0.6658456624668,0.00165777583086468
"242",4121,20,0.598691500022964,0.00149058010711556
"243",4762,20,0.552774751899032,0.00137625980803942
"244",4917,20,0.542210982251325,0.00134995887526783
"245",5986,20,0.474650683622953,0.00118175198213109
"246",4112,20,0.599362636964642,0.0014922510568023
"247",3278,20,0.66493450974634,0.00165550730672561
"248",5053,20,0.533108532299432,0.00132729623378422
"249",3330,20,0.660644092305394,0.00164482532629253
"250",3088,20,0.680849298971418,0.00169513083274348
"251",4502,20,0.570958819177838,0.00142153322339808
"252",4988,20,0.537439744694192,0.00133807978263212
"253",4931,20,0.541266834013539,0.00134760820120388
"254",3659,20,0.634133309894666,0.00157882063959832
"255",4974,20,0.538377217223419,0.00134041383598511
"256",3006,20,0.687834929006621,0.00171252316446314
"257",3379,20,0.656626535934926,0.00163482269621543
"258",4085,20,0.6013805652566,0.00149727515313482
"259",3274,20,0.665265693656689,0.00165633186519778
"260",4788,20,0.550988506432601,0.00137181253935666
"261",4476,20,0.572809806249924,0.0014261416811899
"262",2889,20,0.697926502599322,0.00173764845661477
"263",5913,20,0.478983736879168,0.00119254011422673
"264",3380,20,0.656544799887738,0.00163461919553775
"265",5073,20,0.531782886999773,0.00132399573509218
"266",4912,20,0.542548577024216,0.00135079939505593
"267",4513,20,0.57017751096981,0.00141958797701932
"268",4479,20,0.572595924938233,0.00142560917450077
"269",4457,20,0.574166244367819,0.00142951884568111
"270",4672,20,0.559002744430813,0.00139176582704049
"271",5574,20,0.499629870751719,0.00124394341031176
"272",5060,20,0.532644180966133,0.00132614012440217
"273",5351,20,0.513694152233195,0.00127895967193625
"274",4671,20,0.559072337053746,0.00139193909387214
"275",4463,20,0.573737548834456,0.001428451509609
"276",5222,20,0.522010034778188,0.00129966397305661
"277",3191,20,0.67217510475461,0.00167353443235307
"278",5303,20,0.516772844419755,0.00128662478381615
"279",4468,20,0.573380547073323,0.0014275626716627
"280",4543,20,0.568052100248484,0.00141429627847251
"281",3320,20,0.661467017077363,0.00164687418667338
"282",4695,20,0.557404502855686,0.00138778663726051
"283",3458,20,0.650200635618393,0.00161882394029228
"284",3979,20,0.609368711724611,0.00151716347995671
"285",3080,20,0.681527689050054,0.00169681984078191
"286",3070,20,0.682376627267521,0.00169893346761489
"287",3871,20,0.617616715591463,0.00153769878150495
"288",4475,20,0.572881117772552,0.00142631922761746
"289",4683,20,0.55823779708634,0.00138986131479233
"290",4964,20,0.539047841473112,0.0013420835092073
"291",3815,20,0.621937314656232,0.00154845590602821
"292",3050,20,0.684077677434137,0.0017031686230154
"293",3168,20,0.674102427179672,0.0016783329445529
"294",4922,20,0.541873597542999,0.00134911887848375
"295",4368,20,0.580562973431004,0.00144544497306362
"296",3990,20,0.608534842870688,0.00151508737176818
"297",3516,20,0.645522953451983,0.00160717777530682
"298",4927,20,0.541536422768527,0.00134827940437826
"299",5052,20,0.533174901242054,0.00132746147452273
"300",5923,20,0.478387837805939,0.001191056486508
"301",4979,20,0.538042218032424,0.00133957977849477
"302",4990,20,0.537305953371833,0.00133774667838126
"303",5043,20,0.533772593663919,0.00132894956719512
"304",3900,20,0.615391072182368,0.00153215753064202
"305",4565,20,0.566498502734197,0.00141042824034407
"306",4709,20,0.556433898245428,0.00138537009397592
"307",4708,20,0.556503171061803,0.00138554256457563
"308",4687,20,0.55795989401948,0.00138916941122739
"309",3495,20,0.647212697832428,0.00161138478235386
"310",3369,20,0.657444456277583,0.00163685909691917
"311",4948,20,0.540122578246866,0.00134475931344919
"312",3847,20,0.619464713363781,0.00154229979674787
"313",5179,20,0.524811804453519,0.0013066396226902
"314",3183,20,0.672844851970125,0.00167520192199707
"315",4716,20,0.555949229914519,0.00138416340075817
"316",5340,20,0.514398061892615,0.00128071221683708
"317",4470,20,0.573237808575909,0.0014272072913629
"318",3023,20,0.686380823499734,0.00170890283455679
"319",3405,20,0.654504702097685,0.00162953990314374
"320",2997,20,0.688605996293554,0.00171444291371481
"321",3988,20,0.608686370470221,0.001515464634558
"322",3520,20,0.64520159791241,0.00160637768682288
"323",4150,20,0.596534055514955,0.00148520865309338
"324",2988,20,0.689377927951772,0.00171636481501748
"325",4225,20,0.590990442271986,0.00147140655364617
"326",3181,20,0.673012393018057,0.00167561905394761
"327",3554,20,0.642476526900058,0.00159959299614106
"328",2877,20,0.698969870790747,0.00174024616156043
"329",4762,20,0.552774751899032,0.00137625980803942
"330",4963,20,0.539114949825528,0.00134225059087645
"331",4666,20,0.559420430148198,0.00139280575164496
"332",3716,20,0.629649597491036,0.00156765740692403
"333",3067,20,0.682631514879798,0.00169956806891522
"334",4744,20,0.554014774502011,0.00137934712934647
"335",3653,20,0.634607133018254,0.00158000033117952
"336",5099,20,0.530064474992412,0.00131971735339826
"337",5347,20,0.513950007863436,0.00127959668333981
"338",4755,20,0.553256652766874,0.00137745961102172
"339",3845,20,0.619618962544598,0.00154268383553989
"340",3879,20,0.61700194225358,0.00153616816196584
"341",3921,20,0.613784407774395,0.00152815737028357
"342",4156,20,0.596088659277181,0.00148409973677874
"343",3891,20,0.6160809294496,0.00153387508888236
"344",3312,20,0.662126094882698,0.00164851511236823
"345",4378,20,0.579840700603804,0.00144364670883556
"346",4761,20,0.552843569172756,0.00137643114446099
"347",4752,20,0.553463310295232,0.00137797413244176
"348",3639,20,0.635714097584849,0.0015827563739197
"349",2921,20,0.695151795355205,0.00173074018512437
"350",3187,20,0.672509894987887,0.00167436796959514
"351",4194,20,0.593275528761507,0.00147709580172167
"352",3485,20,0.648018891920867,0.00161339198785228
"353",5728,20,0.490142735607391,0.00122032300661618
"354",3062,20,0.68305653915776,0.00170062626455312
"355",3717,20,0.629571219499292,0.00156746226689728
"356",3166,20,0.674270281368839,0.00167875085614052
"357",3725,20,0.628944546693528,0.00156590202089762
"358",4154,20,0.59623708772743,0.00148446928352404
"359",3810,20,0.622324549133893,0.00154942001527174
"360",4687,20,0.55795989401948,0.00138916941122739
"361",4766,20,0.552499568456354,0.00137557467560402
"362",3621,20,0.637140175471599,0.00158630692262318
"363",4484,20,0.572239633539778,0.00142472210516564
"364",5600,20,0.498015358532306,0.0012399237110228
"365",3224,20,0.669419437032922,0.00166667356413027
"366",3501,20,0.646729462888858,0.00161018165788338
"367",3360,20,0.658181455653209,0.00163869402627464
"368",3715,20,0.629727985240389,0.00156785257124459
"369",3312,20,0.662126094882698,0.00164851511236823
"370",4504,20,0.570816683550198,0.00142117934408116
"371",4174,20,0.59475446487497,0.00148077795313076
"372",3037,20,0.685185633313311,0.00170592713385612
"373",4493,20,0.571598867609646,0.00142312677109336
"374",4138,20,0.597425846636668,0.00148742897208183
"375",5295,20,0.517287750686227,0.0012879067613251
"376",5310,20,0.516322721893515,0.00128550410031997
"377",5727,20,0.490203755555722,0.00122047492980386
"378",4926,20,0.541603840934984,0.00134844725740068
"379",3014,20,0.687150260725237,0.00171081852539584
"380",3903,20,0.615161291462337,0.00153158543872112
"381",3400,20,0.654912213884598,0.00163055449740968
"382",5983,20,0.47482797952463,0.00118219340103232
"383",5038,20,0.534104934474844,0.00132977700603721
"384",3452,20,0.650686464215189,0.00162003352225866
"385",3376,20,0.656871805135562,0.00163543335026904
"386",5215,20,0.522465115419837,0.00130079700092079
"387",4659,20,0.559908124620224,0.00139401997913662
"388",5094,20,0.530394507031435,0.001320539044022
"389",3927,20,0.613326131732148,0.00152701638673509
"390",3762,20,0.62605428932773,0.00155870606081845
"391",3390,20,0.655727998798967,0.00163258558147384
"392",4330,20,0.583315824910043,0.001452298829603
"393",4449,20,0.574738336729896,0.00143094320112012
"394",5578,20,0.499381144001038,0.00124332414789254
"395",3323,20,0.661220032071678,0.00164625926072869
"396",3622,20,0.637060865062108,0.00158610946112812
"397",4388,20,0.579119326349301,0.00144185068181078
"398",3910,20,0.61462547005154,0.00153025138815272
"399",3799,20,0.623177313876347,0.00155154316911825
"400",5764,20,0.487951068855941,0.00121486634845249
"401",3380,20,0.656544799887738,0.00163461919553775
"402",5316,20,0.515937214652675,0.00128454429142954
"403",2978,20,0.690236644741595,0.00171850278785409
"404",2954,20,0.692301931754808,0.00172364479460926
"405",4716,20,0.555949229914519,0.00138416340075817
"406",3092,20,0.680510357199218,0.00169428695929097
"407",5314,20,0.516065685073987,0.00128486414807416
"408",4474,20,0.572952438173055,0.00142649679614852
"409",3111,20,0.678902686603494,0.00169028429379682
"410",4692,20,0.55761270972727,0.00138830501612665
"411",4668,20,0.559281166910145,0.00139245902380218
"412",5203,20,0.523246176864742,0.00130274163292604
"413",3963,20,0.610583652056208,0.00152018835318364
"414",4944,20,0.540391597082421,0.00134542909767813
"415",3470,20,0.649230066371279,0.00161640748505236
"416",3419,20,0.653365017581258,0.00162670239656731
"417",4729,20,0.555050251319729,0.00138192518690335
"418",3424,20,0.652958468519909,0.00162569019922796
"419",5284,20,0.517996584615569,0.00128967156632782
"420",3201,20,0.671338858153461,0.00167145240421626
"421",3041,20,0.684844532818397,0.0017050778857672
"422",5380,20,0.511843004141917,0.00127435081325014
"423",3577,20,0.640639625907057,0.00159501960888101
"424",3475,20,0.648826090236989,0.00161540169360635
"425",4774,20,0.55194961247993,0.00137420543378546
"426",3145,20,0.676035275801262,0.00168314521548926
"427",4362,20,0.580996768907789,0.00144652500661718
"428",3304,20,0.662785829385257,0.00165015767306176
"429",5173,20,0.525203942769867,0.00130761594116735
"430",5434,20,0.508413795892606,0.00126581301106089
"431",3494,20,0.647293272086645,0.00161158539048088
"432",5349,20,0.51382206412303,0.00127927813798837
"433",5132,20,0.527891407954051,0.00131430700349571
"434",3695,20,0.631297791197116,0.00157176096401622
"435",3490,20,0.647615669426308,0.00161238807276561
"436",4403,20,0.578038947346316,0.00143916082994228
"437",3714,20,0.629806382748566,0.00156804775986198
"438",5576,20,0.499505491894818,0.00124363374055725
"439",3053,20,0.683822249839582,0.00170253267730507
"440",3707,20,0.630355438654929,0.00156941476074923
"441",5630,20,0.49615894160592,0.00123530173436056
"442",5764,20,0.487951068855941,0.00121486634845249
"443",3581,20,0.640320701395458,0.00159422557300002
"444",3803,20,0.622867082488168,0.00155077077676626
"445",4955,20,0.53965211749796,0.00134358799327265
"446",3494,20,0.647293272086645,0.00161158539048088
"447",4515,20,0.570035569842595,0.00141923458195592
"448",5668,20,0.493817410966923,0.00122947195560046
"449",3383,20,0.656299652787511,0.00163400884548117
"450",5274,20,0.51864182193206,0.00129127803294426
"451",4745,20,0.553945811438117,0.00137917542994676
"452",4363,20,0.580924447159091,0.00144634494499961
"453",3255,20,0.666841071269918,0.001660254129889
"454",3850,20,0.619233411587877,0.00154172391780873
"455",3770,20,0.625431117260929,0.00155715453071313
"456",2910,20,0.696104354502289,0.00173311180008039
"457",3186,20,0.672593618597488,0.00167457641876631
"458",4185,20,0.593940594365295,0.00147875163541714
"459",5139,20,0.527431600871123,0.00131316220806952
"460",4088,20,0.601156015916279,0.00149671608593621
"461",4131,20,0.597946673669698,0.00148872569070011
"462",3859,20,0.618540024325464,0.00153999757083397
"463",4991,20,0.537239070201025,0.00133758015735348
"464",3306,20,0.662620834158481,0.00164974687951819
"465",3811,20,0.622247082954976,0.00154922714541261
"466",4110,20,0.599511880648374,0.00149262263325874
"467",4518,20,0.569822724402349,0.00141870465430686
"468",3255,20,0.666841071269918,0.001660254129889
"469",4802,20,0.550029073952593,0.00136942381165839
"470",3798,20,0.623254895863657,0.00155173632730899
"471",4889,20,0.544104222319301,0.00135467253160538
"472",4179,20,0.594384385573322,0.00147985655564128
"473",5669,20,0.4937559411953,0.00122931891247429
"474",2887,20,0.698100289078155,0.00173808113800113
"475",4296,20,0.585789965176581,0.00145845877051309
"476",3521,20,0.64512128402717,0.00160617772694428
"477",5421,20,0.509237240470312,0.00126786316561761
"478",4394,20,0.578686932646387,0.0014407741382955
"479",5763,20,0.488011815954382,0.00121501759231764
"480",4300,20,0.585498346033793,0.00145773271762428
"481",5536,20,0.50199896229151,0.00124984180826966
"482",3981,20,0.609217014261685,0.00151678579425292
"483",4978,20,0.538109201190512,0.00133974654846387
"484",3662,20,0.633896531015137,0.00157823112415072
"485",4488,20,0.571954760050435,0.00142401284713167
"486",5309,20,0.516387001099394,0.0012856641381785
"487",3108,20,0.67915627659741,0.00169091566437797
"488",4690,20,0.557751557512839,0.00138865070960498
"489",5568,20,0.500003193178256,0.00124487288230613
"490",3019,20,0.6867226891749,0.00170975398773783
"491",5071,20,0.531915303056609,0.00132432541530339
"492",4751,20,0.553532213290511,0.00137814568228684
"493",4662,20,0.559699060664241,0.00139349946636186
"494",4155,20,0.596162868882971,0.00148428449865049
"495",4153,20,0.596311315811707,0.00148465409140223
"496",4675,20,0.558794018534515,0.00139124615594302
"497",3039,20,0.685015061834652,0.0017055024569517
"498",4668,20,0.559281166910145,0.00139245902380218
"499",3876,20,0.617232410510474,0.00153674196566781
"500",5021,20,0.535236441795394,0.00133259415360487
"501",4378,20,0.579840700603804,0.00144364670883556
"502",4410,20,0.577535460458306,0.00143790728360091
"503",4671,20,0.559072337053746,0.00139193909387214
"504",4784,20,0.551262937260665,0.00137249579798497
"505",3206,20,0.670921125071209,0.00167041236168607
"506",5061,20,0.532577878086905,0.00132597504814367
"507",3171,20,0.673850724241339,0.0016777062722304
"508",3844,20,0.619696101537657,0.00154287589079462
"509",3092,20,0.680510357199218,0.00169428695929097
"510",3566,20,0.64151748760535,0.00159720524736798
"511",2944,20,0.693164290801015,0.00172579183568036
"512",3437,20,0.651902624469947,0.00162306143276471
"513",4388,20,0.579119326349301,0.00144185068181078
"514",4941,20,0.540593449136508,0.00134593165476536
"515",5346,20,0.514013991680081,0.00127975598575895
"516",3577,20,0.640639625907057,0.00159501960888101
"517",3191,20,0.67217510475461,0.00167353443235307
"518",3628,20,0.636585209883819,0.00158492520822562
"519",3965,20,0.610431652143611,0.00151980991446187
"520",4488,20,0.571954760050435,0.00142401284713167
"521",3093,20,0.680425648123931,0.00169407605657645
"522",4542,20,0.56812281946411,0.00141447235021564
"523",3575,20,0.640799147725433,0.00159541677511623
"524",3045,20,0.684503602130819,0.00170422906045268
"525",4644,20,0.560954616356148,0.00139662546086431
"526",3496,20,0.647132133607993,0.00161118419919829
"527",4033,20,0.6052861078867,0.00150699889925731
"528",3019,20,0.6867226891749,0.00170975398773783
"529",5316,20,0.515937214652675,0.00128454429142954
"530",4871,20,0.545324794589894,0.00135771142683902
"531",3674,20,0.632950299275037,0.00157587526272884
"532",5053,20,0.533108532299432,0.00132729623378422
"533",5729,20,0.490081723254745,0.00122017110233971
"534",5554,20,0.50087536398951,0.00124704435202169
"535",3333,20,0.660397414571387,0.00164421116537131
"536",3110,20,0.678987206078841,0.00169049472445871
"537",3019,20,0.6867226891749,0.00170975398773783
"538",3314,20,0.661961263891545,0.00164810472772699
"539",3399,20,0.654993746684229,0.00163075749205584
"540",3177,20,0.673347600279473,0.00167645362947709
"541",4042,20,0.604608338132241,0.00150531143565851
"542",3403,20,0.654667676375254,0.00162994566506972
"543",4516,20,0.569964612530202,0.00141905791741616
"544",3231,20,0.668836355372643,0.00166522184830734
"545",4149,20,0.596608320570012,0.00148539355301883
"546",5344,20,0.514141983211212,0.00128007465009638
"547",3421,20,0.653202367590169,0.00162629744202706
"548",4716,20,0.555949229914519,0.00138416340075817
"549",3529,20,0.64447913274611,0.00160457894372242
"550",4554,20,0.567274769636181,0.00141236093523262
"551",5308,20,0.516451288307665,0.00128582419596082
"552",5352,20,0.513630208229763,0.00127880046864126
"553",4378,20,0.579840700603804,0.00144364670883556
"554",5332,20,0.514910601954248,0.00128198830313519
"555",3046,20,0.684418395981414,0.00170401692015788
"556",3132,20,0.677130205928441,0.00168587129572623
"557",3919,20,0.613937242536497,0.00152853788755508
"558",5214,20,0.522530159318342,0.00130095894265739
